Date Vps1 Ips1 Vps2 Ips2
2019-03-21 17:01:57.446000 0.8 0.024 0.52 0.02
Date Vps1 Ips1 Vps2 Ips2
2019-03-21 17:11:00.297000 0.8 0.025 0.63 0.023
2019-03-21 17:30:57.647000 0.8 0.025 0.63 0.023
2019-03-21 17:50:58.618000 0.8 0.025 0.63 0.023
2019-03-21 18:10:59.890000 0.8 0.025 0.63 0.023
2019-03-21 18:31:00.432000 0.8 0.025 0.63 0.023
2019-03-21 18:51:01.793000 0.8 0.025 0.63 0.023
2019-03-21 19:11:02.155000 0.8 0.025 0.63 0.023
2019-03-21 19:31:04.587000 0.8 0.025 0.63 0.023
2019-03-21 19:51:06.658000 0.8 0.025 0.63 0.023
2019-03-21 20:11:06.720000 0.8 0.025 0.63 0.023
2019-03-21 20:31:08.022000 0.8 0.025 0.63 0.023
2019-03-21 20:51:10.123000 0.8 0.025 0.63 0.023
2019-03-21 21:11:12.595000 0.8 0.025 0.63 0.023
2019-03-21 21:31:14.177000 0.8 0.025 0.63 0.023
2019-03-21 21:51:15.969000 0.8 0.025 0.63 0.023
2019-03-21 22:11:17.700000 0.8 0.025 0.63 0.023
2019-03-21 22:31:17.962000 0.8 0.025 0.63 0.023
2019-03-21 22:51:19.104000 0.8 0.025 0.63 0.023
2019-03-21 23:11:19.515000 0.8 0.025 0.63 0.023
2019-03-21 23:31:19.877000 0.8 0.025 0.63 0.023
2019-03-21 23:51:20.239000 0.8 0.025 0.63 0.023
2019-03-22 00:11:21.020000 0.8 0.025 0.63 0.023
2019-03-22 00:31:22.932000 0.8 0.025 0.63 0.021
2019-03-22 00:51:23.544000 0.8 0.025 0.63 0.023
2019-03-22 01:11:25.385000 0.8 0.025 0.63 0.023
2019-03-22 01:31:26.537000 0.8 0.025 0.63 0.023
2019-03-22 01:51:28.869000 0.8 0.025 0.63 0.023
2019-03-22 02:11:29.670000 0.8 0.025 0.63 0.023
2019-03-22 02:31:31.422000 0.8 0.025 0.63 0.023
2019-03-22 02:51:33.714000 0.8 0.025 0.63 0.023
2019-03-22 03:11:34.975000 0.8 0.025 0.63 0.023
2019-03-22 03:31:35.927000 0.8 0.025 0.63 0.023
2019-03-22 03:51:38.369000 0.8 0.025 0.63 0.023
2019-03-22 04:11:40.150000 0.8 0.025 0.63 0.023
2019-03-22 04:31:41.702000 0.8 0.025 0.63 0.023
2019-03-22 04:51:42.254000 0.8 0.025 0.63 0.023
2019-03-22 05:11:42.906000 0.8 0.025 0.63 0.023
2019-03-22 05:31:45.067000 0.8 0.025 0.63 0.023
2019-03-22 05:51:47.109000 0.8 0.025 0.63 0.023
2019-03-22 06:11:49.751000 0.8 0.025 0.63 0.023
2019-03-22 06:31:50.742000 0.8 0.025 0.63 0.023
2019-03-22 06:51:53.394000 0.8 0.025 0.63 0.023
2019-03-22 07:11:54.886000 0.8 0.025 0.63 0.023
Date Vps1 Ips1 Vps2 Ips2
2019-03-22 14:07:05.408000 0.8 0.025 0.63 0.023
Date Vps1 Ips1 Vps2 Ips2
2019-03-22 14:56:34.117000 0.8 0.025 0.63 0.023
2019-03-22 14:58:41.637000 0.8 0.025 0.63 0.023
2019-03-22 14:58:46.877000 0.8 0.025 0.63 0.023
2019-03-22 14:58:52.107000 0.8 0.025 0.63 0.023
2019-03-22 14:58:57.307000 0.8 0.025 0.63 0.023
2019-03-22 14:59:02.537000 0.8 0.025 0.63 0.023
2019-03-22 14:59:07.787000 0.8 0.025 0.63 0.023
2019-03-22 14:59:13.041000 0.8 0.025 0.63 0.023
2019-03-22 14:59:18.285000 0.8 0.025 0.63 0.023
2019-03-22 14:59:23.545000 0.8 0.025 0.63 0.023
2019-03-22 14:59:28.745000 0.8 0.025 0.63 0.023
2019-03-22 14:59:33.985000 0.8 0.025 0.63 0.023
2019-03-22 14:59:39.195000 0.8 0.025 0.63 0.023
2019-03-22 14:59:44.475000 0.8 0.025 0.63 0.023
2019-03-22 14:59:49.725000 0.8 0.025 0.63 0.023
2019-03-22 14:59:54.925000 0.8 0.025 0.63 0.023
2019-03-22 15:00:00.155000 0.8 0.025 0.63 0.023
2019-03-22 15:00:05.375000 0.8 0.025 0.63 0.023
2019-03-22 15:00:10.635000 0.8 0.025 0.63 0.023
2019-03-22 15:00:15.865000 0.8 0.025 0.63 0.023
2019-03-22 15:00:21.095000 0.8 0.025 0.63 0.023
2019-03-22 15:00:26.375000 0.8 0.025 0.63 0.023
2019-03-22 15:00:31.605000 0.8 0.025 0.63 0.023
2019-03-22 15:00:36.825000 0.8 0.025 0.63 0.023
2019-03-22 15:00:42.075000 0.8 0.025 0.63 0.023
2019-03-22 15:00:47.275000 0.8 0.025 0.63 0.023
2019-03-22 15:00:52.445000 0.8 0.025 0.63 0.023
2019-03-22 15:00:57.655000 0.8 0.025 0.63 0.023
2019-03-22 15:01:02.885000 0.8 0.025 0.63 0.023
2019-03-22 15:01:08.095000 0.8 0.025 0.63 0.023
2019-03-22 15:01:13.365000 0.8 0.025 0.63 0.023
2019-03-22 15:01:18.625000 0.8 0.025 0.63 0.023
2019-03-22 15:01:23.855000 0.8 0.025 0.63 0.023
2019-03-22 15:01:29.055000 0.8 0.025 0.63 0.023
2019-03-22 15:01:34.255000 0.8 0.025 0.63 0.023
2019-03-22 15:01:39.495000 0.8 0.025 0.63 0.023
2019-03-22 15:01:44.725000 0.8 0.025 0.63 0.023
2019-03-22 15:01:49.975000 0.8 0.025 0.63 0.023
2019-03-22 15:01:55.245000 0.8 0.025 0.63 0.023
2019-03-22 15:02:00.505000 0.8 0.025 0.63 0.023
2019-03-22 15:02:05.755000 0.8 0.025 0.63 0.023
2019-03-22 15:02:10.995000 0.8 0.025 0.63 0.023
2019-03-22 15:02:16.185000 0.8 0.025 0.63 0.023
2019-03-22 15:02:21.455000 0.8 0.025 0.63 0.023
2019-03-22 15:02:26.715000 0.8 0.025 0.63 0.023
2019-03-22 15:02:31.945000 0.8 0.025 0.63 0.023
2019-03-22 15:02:37.185000 0.8 0.025 0.63 0.023
2019-03-22 15:02:42.385000 0.8 0.025 0.63 0.023
2019-03-22 15:02:47.625000 0.8 0.025 0.63 0.023
2019-03-22 15:02:52.855000 0.8 0.025 0.63 0.023
2019-03-22 15:02:58.095000 0.8 0.025 0.63 0.023
2019-03-22 15:03:03.295000 0.8 0.025 0.63 0.023
2019-03-22 15:03:08.515000 0.8 0.025 0.63 0.023
2019-03-22 15:03:13.775000 0.8 0.025 0.63 0.023
2019-03-22 15:03:19.005000 0.8 0.025 0.63 0.023
2019-03-22 15:03:24.165000 0.8 0.025 0.63 0.023
2019-03-22 15:03:29.365000 0.8 0.025 0.63 0.023
Date Vps1 Ips1 Vps2 Ips2
2019-03-22 15:03:54.757000 0.8 0.025 0.63 0.023
2019-03-22 15:03:54.757000 0.8 0.025 0.63 0.023
2019-03-22 15:03:59.947000 0.8 0.025 0.63 0.023
2019-03-22 15:04:05.197000 0.8 0.025 0.63 0.023
2019-03-22 15:04:10.417000 0.8 0.025 0.63 0.023
2019-03-22 15:04:15.647000 0.8 0.025 0.63 0.023
2019-03-22 15:04:20.887000 0.8 0.025 0.63 0.023
2019-03-22 15:04:26.167000 0.8 0.025 0.63 0.023
2019-03-22 15:04:31.367000 0.8 0.025 0.63 0.023
2019-03-22 15:04:34.717000 0.8 0.025 0.63 0.023
Date Vps1 Ips1 Vps2 Ips2
2019-03-22 15:04:49.757000 0.8 0.025 0.63 0.023
2019-03-22 15:04:49.757000 0.8 0.025 0.63 0.023
2019-03-22 15:04:54.947000 0.8 0.025 0.63 0.023
2019-03-22 15:05:00.157000 0.8 0.025 0.63 0.023
2019-03-22 15:05:05.407000 0.8 0.025 0.63 0.023
2019-03-22 15:05:10.617000 0.8 0.025 0.63 0.023
2019-03-22 15:05:15.857000 0.8 0.025 0.63 0.023
2019-03-22 15:05:21.117000 0.8 0.025 0.63 0.023
2019-03-22 15:05:26.367000 0.8 0.025 0.63 0.023
2019-03-22 15:05:31.607000 0.8 0.025 0.63 0.023
2019-03-22 15:05:36.837000 0.8 0.025 0.63 0.023
2019-03-22 15:05:42.067000 0.8 0.025 0.63 0.023
2019-03-22 15:05:47.307000 0.8 0.025 0.63 0.023
2019-03-22 15:05:52.547000 0.8 0.025 0.63 0.023
2019-03-22 15:05:55.597000 0.8 0.025 0.63 0.023
Date Vps1 Ips1 Vps2 Ips2
2019-03-22 15:06:06.037000 0.8 0.025 0.63 0.023
2019-03-22 15:06:08.587000 0.8 0.025 0.63 0.023
2019-03-22 15:06:13.767000 0.8 0.025 0.63 0.023
2019-03-22 15:06:19.017000 0.8 0.025 0.63 0.023
2019-03-22 15:06:24.257000 0.8 0.025 0.63 0.023
2019-03-22 15:06:29.487000 0.8 0.025 0.63 0.023
2019-03-22 15:06:34.717000 0.8 0.025 0.63 0.023
2019-03-22 15:06:39.987000 0.8 0.025 0.63 0.023
2019-03-22 15:06:45.267000 0.8 0.025 0.63 0.023
2019-03-22 15:06:50.497000 0.8 0.025 0.63 0.023
2019-03-22 15:06:55.747000 0.8 0.025 0.63 0.023
2019-03-22 15:07:00.967000 0.8 0.025 0.63 0.023
2019-03-22 15:07:06.237000 0.8 0.025 0.63 0.023
2019-03-22 15:07:11.507000 0.8 0.025 0.63 0.023
2019-03-22 15:07:16.758000 0.8 0.025 0.63 0.023
2019-03-22 15:07:19.848000 0.8 0.025 0.63 0.023
Date Vps1 Ips1 Vps2 Ips2
2019-03-22 15:07:30.938000 0.8 0.025 0.63 0.023
2019-03-22 15:07:33.488000 0.8 0.025 0.63 0.023
2019-03-22 15:07:38.818000 0.8 0.025 0.63 0.023
2019-03-22 15:07:44.068000 0.8 0.025 0.63 0.023
2019-03-22 15:07:49.568000 0.8 0.025 0.63 0.023
2019-03-22 15:07:54.838000 0.8 0.025 0.63 0.023
2019-03-22 15:08:00.168000 0.8 0.025 0.63 0.023
2019-03-22 15:08:05.488000 0.8 0.025 0.63 0.023
2019-03-22 15:08:10.748000 0.8 0.025 0.63 0.023
2019-03-22 15:08:16.008000 0.8 0.025 0.63 0.023
2019-03-22 15:08:21.278000 0.8 0.025 0.63 0.023
2019-03-22 15:08:26.538000 0.8 0.025 0.63 0.023
2019-03-22 15:08:31.818000 0.8 0.025 0.63 0.023
2019-03-22 15:08:37.168000 0.8 0.025 0.63 0.023
2019-03-22 15:08:42.458000 0.8 0.025 0.63 0.023
2019-03-22 15:08:47.748000 0.8 0.025 0.63 0.023
2019-03-22 15:08:53.118000 0.8 0.025 0.63 0.023
2019-03-22 15:08:58.418000 0.8 0.025 0.63 0.023
2019-03-22 15:09:03.808000 0.8 0.025 0.63 0.023
2019-03-22 15:09:09.178000 0.8 0.025 0.63 0.023
2019-03-22 15:09:14.548000 0.8 0.025 0.63 0.023
2019-03-22 15:09:19.918000 0.8 0.025 0.63 0.023
2019-03-22 15:09:25.208000 0.8 0.025 0.63 0.023
2019-03-22 15:09:30.538000 0.8 0.025 0.63 0.023
2019-03-22 15:09:35.818000 0.8 0.025 0.63 0.023
2019-03-22 15:09:41.188000 0.8 0.025 0.63 0.023
2019-03-22 15:09:46.558000 0.8 0.025 0.63 0.023
2019-03-22 15:09:50.108000 0.8 0.025 0.63 0.023
2019-03-22 15:09:53.778000 0.8 0.025 0.63 0.023
Date Vps1 Ips1 Vps2 Ips2
2019-03-22 15:11:54.158000 0.8 0.025 0.63 0.023
2019-03-22 15:11:57.768000 0.8 0.025 0.63 0.023
2019-03-22 15:12:00.428000 0.8 0.025 0.63 0.023
2019-03-22 15:12:05.648000 0.8 0.025 0.63 0.023
2019-03-22 15:12:10.858000 0.8 0.025 0.63 0.023
2019-03-22 15:12:16.128000 0.8 0.025 0.63 0.023
2019-03-22 15:12:21.308000 0.8 0.025 0.63 0.023
2019-03-22 15:12:26.568000 0.8 0.025 0.63 0.023
2019-03-22 15:12:31.848000 0.8 0.025 0.63 0.023
2019-03-22 15:12:37.098000 0.8 0.025 0.63 0.023
2019-03-22 15:12:42.318000 0.8 0.025 0.63 0.023
2019-03-22 15:12:47.558000 0.8 0.025 0.63 0.023
2019-03-22 15:12:52.798000 0.8 0.025 0.63 0.023
2019-03-22 15:12:58.028000 0.8 0.025 0.63 0.023
2019-03-22 15:13:03.258000 0.8 0.025 0.63 0.023
2019-03-22 15:13:08.498000 0.8 0.025 0.63 0.023
2019-03-22 15:13:13.728000 0.8 0.025 0.63 0.023
2019-03-22 15:13:18.978000 0.8 0.025 0.63 0.023
2019-03-22 15:13:24.198000 0.8 0.025 0.63 0.023
2019-03-22 15:13:29.438000 0.8 0.025 0.63 0.023
2019-03-22 15:13:34.678000 0.8 0.025 0.63 0.023
2019-03-22 15:13:39.928000 0.8 0.025 0.63 0.023
2019-03-22 15:13:45.168000 0.8 0.025 0.63 0.023
2019-03-22 15:13:50.398000 0.8 0.025 0.63 0.023
2019-03-22 15:13:55.628000 0.8 0.025 0.63 0.023
2019-03-22 15:14:00.918000 0.8 0.025 0.63 0.023
2019-03-22 15:14:06.218000 0.8 0.025 0.63 0.023
2019-03-22 15:14:11.468000 0.8 0.025 0.63 0.023
2019-03-22 15:14:16.688000 0.8 0.025 0.63 0.023
2019-03-22 15:14:21.918000 0.8 0.025 0.63 0.023
2019-03-22 15:14:27.158000 0.8 0.025 0.63 0.023
2019-03-22 15:14:32.408000 0.8 0.025 0.63 0.023
2019-03-22 15:14:37.648000 0.8 0.025 0.63 0.023
2019-03-22 15:14:42.878000 0.8 0.025 0.63 0.023
2019-03-22 15:14:48.118000 0.8 0.025 0.63 0.023
2019-03-22 15:14:53.358000 0.8 0.025 0.63 0.023
2019-03-22 15:14:58.588000 0.8 0.025 0.63 0.023
2019-03-22 15:15:03.868000 0.8 0.025 0.63 0.023
2019-03-22 15:15:09.108000 0.8 0.025 0.63 0.023
2019-03-22 15:15:14.348000 0.8 0.025 0.63 0.023
2019-03-22 15:15:19.588000 0.8 0.025 0.63 0.023
2019-03-22 15:15:24.838000 0.8 0.025 0.63 0.023
2019-03-22 15:15:30.118000 0.8 0.025 0.63 0.023
2019-03-22 15:15:35.358000 0.8 0.025 0.63 0.023
2019-03-22 15:15:40.598000 0.8 0.025 0.63 0.023
2019-03-22 15:15:45.838000 0.8 0.025 0.63 0.023
2019-03-22 15:15:51.068000 0.8 0.025 0.63 0.023
2019-03-22 15:15:56.308000 0.8 0.025 0.63 0.023
2019-03-22 15:16:01.538000 0.8 0.025 0.63 0.023
2019-03-22 15:16:06.778000 0.8 0.025 0.63 0.023
2019-03-22 15:16:12.008000 0.8 0.025 0.63 0.023
2019-03-22 15:16:17.238000 0.8 0.025 0.63 0.023
2019-03-22 15:16:22.478000 0.8 0.025 0.63 0.023
2019-03-22 15:16:27.718000 0.8 0.025 0.63 0.023
2019-03-22 15:16:32.938000 0.8 0.025 0.63 0.023
2019-03-22 15:16:38.168000 0.8 0.025 0.63 0.023
2019-03-22 15:16:43.408000 0.8 0.025 0.63 0.023
2019-03-22 15:16:48.658000 0.8 0.025 0.63 0.023
2019-03-22 15:16:53.898000 0.8 0.025 0.63 0.023
2019-03-22 15:16:59.138000 0.8 0.025 0.63 0.023
2019-03-22 15:17:04.368000 0.8 0.025 0.63 0.023
2019-03-22 15:17:09.648000 0.8 0.025 0.63 0.023
2019-03-22 15:17:14.898000 0.8 0.025 0.63 0.023
2019-03-22 15:17:20.128000 0.8 0.025 0.63 0.023
2019-03-22 15:17:25.368000 0.8 0.025 0.63 0.023
2019-03-22 15:17:30.588000 0.8 0.025 0.63 0.023
2019-03-22 15:17:35.838000 0.8 0.025 0.63 0.023
2019-03-22 15:17:41.078000 0.8 0.025 0.63 0.023
2019-03-22 15:17:46.298000 0.8 0.025 0.63 0.023
2019-03-22 15:17:51.568000 0.8 0.025 0.63 0.023
2019-03-22 15:17:56.778000 0.8 0.025 0.63 0.023
2019-03-22 15:18:02.018000 0.8 0.025 0.63 0.023
2019-03-22 15:18:07.258000 0.8 0.025 0.63 0.023
2019-03-22 15:18:12.488000 0.8 0.025 0.63 0.023
2019-03-22 15:18:17.728000 0.8 0.025 0.63 0.023
2019-03-22 15:18:22.958000 0.8 0.025 0.63 0.023
2019-03-22 15:18:28.178000 0.8 0.025 0.63 0.023
2019-03-22 15:18:33.438000 0.8 0.025 0.63 0.023
2019-03-22 15:18:38.718000 0.8 0.025 0.63 0.023
2019-03-22 15:18:43.948000 0.8 0.025 0.63 0.023
2019-03-22 15:18:49.188000 0.8 0.025 0.63 0.023
2019-03-22 15:18:54.428000 0.8 0.025 0.63 0.023
2019-03-22 15:18:59.668000 0.8 0.025 0.63 0.023
2019-03-22 15:19:04.908000 0.8 0.025 0.63 0.023
2019-03-22 15:19:10.129000 0.8 0.025 0.63 0.023
2019-03-22 15:19:15.379000 0.8 0.025 0.63 0.023
2019-03-22 15:19:20.619000 0.8 0.025 0.63 0.023
2019-03-22 15:19:25.899000 0.8 0.025 0.63 0.023
2019-03-22 15:19:31.149000 0.8 0.025 0.63 0.023
2019-03-22 15:19:36.369000 0.8 0.025 0.63 0.023
2019-03-22 15:19:41.599000 0.8 0.025 0.63 0.023
2019-03-22 15:19:46.839000 0.8 0.025 0.63 0.023
2019-03-22 15:19:52.069000 0.8 0.025 0.63 0.023
2019-03-22 15:19:57.329000 0.8 0.025 0.63 0.023
2019-03-22 15:20:02.569000 0.8 0.025 0.63 0.023
2019-03-22 15:20:07.799000 0.8 0.025 0.63 0.023
2019-03-22 15:20:13.089000 0.8 0.025 0.63 0.023
2019-03-22 15:20:18.329000 0.8 0.025 0.63 0.023
2019-03-22 15:20:23.549000 0.8 0.025 0.63 0.023
2019-03-22 15:20:28.809000 0.8 0.025 0.63 0.023
2019-03-22 15:20:34.089000 0.8 0.025 0.63 0.023
2019-03-22 15:20:39.389000 0.8 0.025 0.63 0.023
2019-03-22 15:20:44.629000 0.8 0.025 0.63 0.023
2019-03-22 15:20:49.869000 0.8 0.025 0.63 0.023
2019-03-22 15:20:55.109000 0.8 0.025 0.63 0.023
2019-03-22 15:21:00.329000 0.8 0.025 0.63 0.023
2019-03-22 15:21:05.589000 0.8 0.025 0.63 0.023
2019-03-22 15:21:10.819000 0.8 0.025 0.63 0.023
2019-03-22 15:21:16.039000 0.8 0.025 0.63 0.023
2019-03-22 15:21:21.269000 0.8 0.025 0.63 0.023
2019-03-22 15:21:26.519000 0.8 0.025 0.63 0.023
2019-03-22 15:21:31.739000 0.8 0.025 0.63 0.023
2019-03-22 15:21:36.989000 0.8 0.025 0.63 0.023
2019-03-22 15:21:42.229000 0.8 0.025 0.63 0.023
2019-03-22 15:21:47.469000 0.8 0.025 0.63 0.023
2019-03-22 15:21:52.699000 0.8 0.025 0.63 0.023
2019-03-22 15:21:57.929000 0.8 0.025 0.63 0.023
2019-03-22 15:22:03.169000 0.8 0.025 0.63 0.023
2019-03-22 15:22:08.409000 0.8 0.025 0.63 0.023
2019-03-22 15:22:13.639000 0.8 0.025 0.63 0.023
2019-03-22 15:22:18.879000 0.8 0.025 0.63 0.023
2019-03-22 15:22:24.109000 0.8 0.025 0.63 0.023
2019-03-22 15:22:29.349000 0.8 0.025 0.63 0.023
2019-03-22 15:22:34.569000 0.8 0.025 0.63 0.023
2019-03-22 15:22:39.809000 0.8 0.025 0.63 0.023
2019-03-22 15:22:45.039000 0.8 0.025 0.63 0.023
2019-03-22 15:22:50.289000 0.8 0.025 0.63 0.023
2019-03-22 15:22:55.519000 0.8 0.025 0.63 0.023
2019-03-22 15:23:00.769000 0.8 0.025 0.63 0.023
2019-03-22 15:23:05.979000 0.8 0.025 0.63 0.023
2019-03-22 15:23:11.219000 0.8 0.025 0.63 0.023
2019-03-22 15:23:16.469000 0.8 0.025 0.63 0.023
2019-03-22 15:23:21.709000 0.8 0.025 0.63 0.023
2019-03-22 15:23:26.989000 0.8 0.025 0.63 0.023
2019-03-22 15:23:32.239000 0.8 0.025 0.63 0.023
2019-03-22 15:23:37.489000 0.8 0.025 0.63 0.023
2019-03-22 15:23:42.719000 0.8 0.025 0.63 0.023
2019-03-22 15:23:47.989000 0.8 0.025 0.63 0.023
2019-03-22 15:23:53.239000 0.8 0.025 0.63 0.023
2019-03-22 15:23:58.459000 0.8 0.025 0.63 0.023
2019-03-22 15:24:03.699000 0.8 0.025 0.63 0.023
2019-03-22 15:24:08.939000 0.8 0.025 0.63 0.023
2019-03-22 15:24:14.179000 0.8 0.025 0.63 0.023
2019-03-22 15:24:19.419000 0.8 0.025 0.63 0.023
2019-03-22 15:24:24.659000 0.8 0.025 0.63 0.023
2019-03-22 15:24:29.889000 0.8 0.025 0.63 0.023
2019-03-22 15:24:35.109000 0.8 0.025 0.63 0.023
2019-03-22 15:24:40.359000 0.8 0.025 0.63 0.023
2019-03-22 15:24:45.579000 0.8 0.025 0.63 0.023
2019-03-22 15:24:49.069000 0.8 0.025 0.63 0.023
2019-03-22 15:24:54.329000 0.8 0.025 0.63 0.023
2019-03-22 15:24:59.539000 0.8 0.025 0.63 0.023
2019-03-22 15:25:04.789000 0.8 0.025 0.63 0.023
2019-03-22 15:25:10.009000 0.8 0.025 0.63 0.023
2019-03-22 15:25:15.279000 0.8 0.025 0.63 0.023
2019-03-22 15:25:20.479000 0.8 0.025 0.63 0.023
2019-03-22 15:25:25.729000 0.8 0.025 0.63 0.023
2019-03-22 15:25:30.959000 0.8 0.025 0.63 0.023
2019-03-22 15:25:36.199000 0.8 0.025 0.63 0.023
2019-03-22 15:25:41.419000 0.8 0.025 0.63 0.023
2019-03-22 15:25:46.669000 0.8 0.025 0.63 0.023
2019-03-22 15:25:51.909000 0.8 0.025 0.63 0.023
2019-03-22 15:25:57.139000 0.8 0.025 0.63 0.023
2019-03-22 15:26:02.359000 0.8 0.025 0.63 0.023
2019-03-22 15:26:07.609000 0.8 0.025 0.63 0.023
2019-03-22 15:26:12.849000 0.8 0.025 0.63 0.023
2019-03-22 15:26:18.069000 0.8 0.025 0.63 0.023
2019-03-22 15:26:23.299000 0.8 0.025 0.63 0.023
2019-03-22 15:26:28.549000 0.8 0.025 0.63 0.023
2019-03-22 15:26:33.789000 0.8 0.025 0.63 0.023
2019-03-22 15:26:39.019000 0.8 0.025 0.63 0.023
2019-03-22 15:26:44.249000 0.8 0.025 0.63 0.023
2019-03-22 15:26:49.499000 0.8 0.025 0.63 0.023
2019-03-22 15:26:54.709000 0.8 0.025 0.63 0.023
2019-03-22 15:26:59.949000 0.8 0.025 0.63 0.023
2019-03-22 15:27:05.199000 0.8 0.025 0.63 0.023
2019-03-22 15:27:10.429000 0.8 0.025 0.63 0.023
2019-03-22 15:27:15.669000 0.8 0.025 0.63 0.023
2019-03-22 15:27:20.899000 0.8 0.025 0.63 0.023
2019-03-22 15:27:26.119000 0.8 0.025 0.63 0.023
2019-03-22 15:27:31.369000 0.8 0.025 0.63 0.023
2019-03-22 15:27:36.589000 0.8 0.025 0.63 0.023
2019-03-22 15:27:41.839000 0.8 0.025 0.63 0.023
2019-03-22 15:27:47.079000 0.8 0.025 0.63 0.023
2019-03-22 15:27:52.299000 0.8 0.025 0.63 0.023
2019-03-22 15:27:57.549000 0.8 0.025 0.63 0.023
2019-03-22 15:28:02.769000 0.8 0.025 0.63 0.023
2019-03-22 15:28:08.019000 0.8 0.025 0.63 0.023
2019-03-22 15:28:13.249000 0.8 0.025 0.63 0.023
2019-03-22 15:28:18.489000 0.8 0.025 0.63 0.023
2019-03-22 15:28:23.709000 0.8 0.025 0.63 0.023
2019-03-22 15:28:28.961000 0.8 0.025 0.63 0.023
2019-03-22 15:28:34.171000 0.8 0.025 0.63 0.023
2019-03-22 15:28:39.371000 0.8 0.025 0.63 0.023
2019-03-22 15:28:44.601000 0.8 0.025 0.63 0.023
2019-03-22 15:28:49.811000 0.8 0.025 0.63 0.023
2019-03-22 15:28:55.051000 0.8 0.025 0.63 0.023
2019-03-22 15:29:00.301000 0.8 0.025 0.63 0.023
2019-03-22 15:29:05.521000 0.8 0.025 0.63 0.023
2019-03-22 15:29:10.751000 0.8 0.025 0.63 0.023
2019-03-22 15:29:16.011000 0.8 0.025 0.63 0.023
2019-03-22 15:29:21.241000 0.8 0.025 0.63 0.023
2019-03-22 15:29:26.481000 0.8 0.025 0.63 0.023
2019-03-22 15:29:31.701000 0.8 0.025 0.63 0.023
2019-03-22 15:29:36.971000 0.8 0.025 0.63 0.023
2019-03-22 15:29:42.171000 0.8 0.025 0.63 0.023
2019-03-22 15:29:47.421000 0.8 0.025 0.63 0.023
2019-03-22 15:29:52.651000 0.8 0.025 0.63 0.023
2019-03-22 15:30:03.751000 0.8 0.025 0.63 0.023
2019-03-22 15:30:09.001000 0.8 0.025 0.63 0.023
2019-03-22 15:30:14.231000 0.8 0.025 0.63 0.023
2019-03-22 15:30:19.471000 0.8 0.025 0.63 0.023
2019-03-22 15:30:24.721000 0.8 0.025 0.63 0.023
2019-03-22 15:30:29.951000 0.8 0.025 0.63 0.023
2019-03-22 15:30:35.171000 0.8 0.025 0.63 0.023
2019-03-22 15:30:40.411000 0.8 0.025 0.63 0.023
2019-03-22 15:30:45.651000 0.8 0.025 0.63 0.023
2019-03-22 15:30:50.891000 0.8 0.025 0.63 0.023
2019-03-22 15:30:56.161000 0.8 0.025 0.63 0.023
2019-03-22 15:31:01.402000 0.8 0.025 0.63 0.023
2019-03-22 15:31:06.652000 0.8 0.025 0.63 0.023
2019-03-22 15:31:11.892000 0.8 0.025 0.63 0.023
2019-03-22 15:31:17.122000 0.8 0.025 0.63 0.023
2019-03-22 15:31:22.362000 0.8 0.025 0.63 0.023
2019-03-22 15:31:27.582000 0.8 0.025 0.63 0.023
2019-03-22 15:31:32.812000 0.8 0.025 0.63 0.023
2019-03-22 15:31:38.062000 0.8 0.025 0.63 0.023
2019-03-22 15:31:43.292000 0.8 0.025 0.63 0.023
2019-03-22 15:31:48.512000 0.8 0.025 0.63 0.023
2019-03-22 15:31:53.772000 0.8 0.025 0.63 0.023
2019-03-22 15:31:59.002000 0.8 0.025 0.63 0.023
2019-03-22 15:32:04.242000 0.8 0.025 0.63 0.023
2019-03-22 15:32:09.462000 0.8 0.025 0.63 0.023
2019-03-22 15:32:14.712000 0.8 0.025 0.63 0.023
2019-03-22 15:32:19.942000 0.8 0.025 0.63 0.023
2019-03-22 15:32:25.182000 0.8 0.025 0.63 0.023
2019-03-22 15:32:30.402000 0.8 0.025 0.63 0.023
2019-03-22 15:32:35.642000 0.8 0.025 0.63 0.023
2019-03-22 15:32:40.872000 0.8 0.025 0.63 0.023
2019-03-22 15:32:46.122000 0.8 0.025 0.63 0.023
2019-03-22 15:32:51.342000 0.8 0.025 0.63 0.023
2019-03-22 15:32:56.592000 0.8 0.025 0.63 0.023
2019-03-22 15:33:01.822000 0.8 0.025 0.63 0.023
2019-03-22 15:33:07.062000 0.8 0.025 0.63 0.023
2019-03-22 15:33:12.282000 0.8 0.025 0.63 0.023
2019-03-22 15:33:17.532000 0.8 0.025 0.63 0.023
2019-03-22 15:33:22.752000 0.8 0.025 0.63 0.023
2019-03-22 15:33:28.002000 0.8 0.025 0.63 0.023
2019-03-22 15:33:33.222000 0.8 0.025 0.63 0.023
2019-03-22 15:33:38.472000 0.8 0.025 0.63 0.023
2019-03-22 15:33:43.692000 0.8 0.025 0.63 0.023
2019-03-22 15:33:48.972000 0.8 0.025 0.63 0.023
2019-03-22 15:33:54.172000 0.8 0.025 0.63 0.023
2019-03-22 15:33:59.372000 0.8 0.025 0.63 0.023
2019-03-22 15:34:04.592000 0.8 0.025 0.63 0.023
2019-03-22 15:34:09.822000 0.8 0.025 0.63 0.023
2019-03-22 15:34:15.052000 0.8 0.025 0.63 0.023
2019-03-22 15:34:20.292000 0.8 0.025 0.63 0.023
2019-03-22 15:34:25.522000 0.8 0.025 0.63 0.023
